v1	Id(M1)
2.299999999999995e+000	2.155510e-004
2.309999999999995e+000	2.173350e-004
2.319999999999995e+000	2.192172e-004
2.329999999999994e+000	2.212005e-004
2.339999999999994e+000	2.232874e-004
2.349999999999994e+000	2.254803e-004
2.359999999999994e+000	2.277813e-004
2.369999999999993e+000	2.301921e-004
2.379999999999993e+000	2.327145e-004
2.389999999999993e+000	2.353496e-004
2.399999999999993e+000	2.380985e-004
2.409999999999993e+000	2.409620e-004
2.419999999999992e+000	2.439405e-004
2.429999999999992e+000	2.470344e-004
2.439999999999992e+000	2.502435e-004
2.449999999999992e+000	2.535678e-004
2.459999999999992e+000	2.570067e-004
2.469999999999991e+000	2.605595e-004
2.479999999999991e+000	2.642255e-004
2.489999999999991e+000	2.680036e-004
2.500000000000000e+000	2.718927e-004
Step Information: V2=1.5  (Run: 4/7)
0.000000000000000e+000	-1.437337e-009
1.000000000000000e-002	4.626116e-006
2.000000000000000e-002	9.227901e-006
3.000000000000000e-002	1.380375e-005
4.000000000000000e-002	1.835351e-005
5.000000000000000e-002	2.287700e-005
6.000000000000001e-002	2.737406e-005
7.000000000000001e-002	3.184452e-005
8.000000000000000e-002	3.628821e-005
9.000000000000000e-002	4.070494e-005
9.999999999999999e-002	4.509456e-005
1.100000000000000e-001	4.945687e-005
1.200000000000000e-001	5.379169e-005
1.300000000000000e-001	5.809886e-005
1.400000000000000e-001	6.237817e-005
1.500000000000000e-001	6.662944e-005
1.600000000000000e-001	7.085249e-005
1.700000000000000e-001	7.504710e-005
1.800000000000000e-001	7.921310e-005
1.900000000000000e-001	8.335027e-005
2.000000000000000e-001	8.745841e-005
2.100000000000001e-001	9.153732e-005
2.200000000000001e-001	9.558677e-005
2.300000000000001e-001	9.960656e-005
2.400000000000001e-001	1.035964e-004
2.500000000000001e-001	1.075562e-004
2.600000000000001e-001	1.114856e-004
2.700000000000001e-001	1.153845e-004
2.800000000000001e-001	1.192525e-004
2.900000000000001e-001	1.230894e-004
3.000000000000001e-001	1.268949e-004
3.100000000000001e-001	1.306688e-004
3.200000000000001e-001	1.344108e-004
3.300000000000001e-001	1.381206e-004
3.400000000000001e-001	1.417980e-004
3.500000000000001e-001	1.454425e-004
3.600000000000002e-001	1.490538e-004
3.700000000000002e-001	1.526318e-004
3.800000000000002e-001	1.561758e-004
3.900000000000002e-001	1.596857e-004
4.000000000000002e-001	1.631610e-004
4.100000000000002e-001	1.666013e-004
4.200000000000002e-001	1.700061e-004
4.300000000000002e-001	1.733750e-004
4.400000000000002e-001	1.767075e-004
4.500000000000002e-001	1.800031e-004
4.600000000000002e-001	1.832612e-004
4.700000000000003e-001	1.864813e-004
4.800000000000003e-001	1.896626e-004
4.900000000000003e-001	1.928045e-004
5.000000000000002e-001	1.959062e-004
5.100000000000002e-001	1.989670e-004
5.200000000000002e-001	2.019860e-004
5.300000000000003e-001	2.049622e-004
5.400000000000003e-001	2.078946e-004
5.500000000000003e-001	2.107822e-004
5.600000000000003e-001	2.136237e-004
5.700000000000003e-001	2.164178e-004
5.800000000000003e-001	2.191632e-004
5.900000000000003e-001	2.218582e-004
6.000000000000003e-001	2.245013e-004
6.100000000000003e-001	2.270906e-004
6.200000000000003e-001	2.296243e-004
6.300000000000003e-001	2.321003e-004
6.400000000000004e-001	2.345165e-004
6.500000000000004e-001	2.368707e-004
6.600000000000004e-001	2.391604e-004
6.700000000000004e-001	2.413834e-004
6.800000000000004e-001	2.435373e-004
6.900000000000004e-001	2.456199e-004
7.000000000000004e-001	2.476290e-004
7.100000000000004e-001	2.495628e-004
7.200000000000004e-001	2.514198e-004
7.300000000000004e-001	2.531989e-004
7.400000000000004e-001	2.548994e-004
7.500000000000004e-001	2.565214e-004
7.600000000000005e-001	2.580655e-004
7.700000000000005e-001	2.595328e-004
7.800000000000005e-001	2.609254e-004
7.900000000000005e-001	2.622456e-004
8.000000000000005e-001	2.634963e-004
8.100000000000005e-001	2.646810e-004
8.200000000000005e-001	2.658032e-004
8.300000000000005e-001	2.668666e-004
8.400000000000005e-001	2.678753e-004
8.500000000000005e-001	2.688331e-004
8.600000000000005e-001	2.697438e-004
8.700000000000006e-001	2.706110e-004
8.800000000000006e-001	2.714383e-004
8.900000000000006e-001	2.722289e-004
9.000000000000006e-001	2.729859e-004
9.100000000000006e-001	2.737121e-004
9.200000000000006e-001	2.744101e-004
9.300000000000006e-001	2.750823e-004
9.400000000000006e-001	2.757309e-004
9.500000000000006e-001	2.763578e-004
9.600000000000006e-001	2.769649e-004
9.700000000000006e-001	2.775539e-004
9.800000000000007e-001	2.781260e-004
9.900000000000007e-001	2.786829e-004
1.000000000000001e+000	2.792255e-004
1.010000000000001e+000	2.797551e-004
1.020000000000001e+000	2.802727e-004
1.030000000000001e+000	2.807790e-004
1.040000000000001e+000	2.812751e-004
1.050000000000001e+000	2.817616e-004
1.060000000000001e+000	2.822391e-004
1.070000000000001e+000	2.827084e-004
1.080000000000001e+000	2.831700e-004
1.090000000000001e+000	2.836244e-004
1.100000000000001e+000	2.840721e-004
1.110000000000001e+000	2.845135e-004
1.120000000000001e+000	2.849490e-004
1.130000000000001e+000	2.853789e-004
1.140000000000001e+000	2.858037e-004
1.150000000000001e+000	2.862236e-004
1.160000000000001e+000	2.866389e-004
1.170000000000001e+000	2.870499e-004
1.180000000000001e+000	2.874567e-004
1.190000000000001e+000	2.878597e-004
1.200000000000001e+000	2.882591e-004
1.210000000000001e+000	2.886549e-004
1.220000000000001e+000	2.890475e-004
1.230000000000001e+000	2.894370e-004
1.240000000000001e+000	2.898235e-004
1.250000000000001e+000	2.902072e-004
1.260000000000001e+000	2.905882e-004
1.270000000000001e+000	2.909666e-004
1.280000000000001e+000	2.913426e-004
1.290000000000001e+000	2.917163e-004
1.300000000000001e+000	2.920877e-004
1.310000000000001e+000	2.924570e-004
1.320000000000001e+000	2.928243e-004
1.330000000000001e+000	2.931896e-004
1.340000000000001e+000	2.935531e-004
1.350000000000001e+000	2.939147e-004
1.360000000000001e+000	2.942746e-004
1.370000000000001e+000	2.946329e-004
1.380000000000001e+000	2.949896e-004
1.390000000000001e+000	2.953447e-004
1.400000000000001e+000	2.956983e-004
1.410000000000001e+000	2.960505e-004
1.420000000000001e+000	2.964014e-004
1.430000000000001e+000	2.967509e-004
1.440000000000001e+000	2.970991e-004
1.450000000000001e+000	2.974462e-004
1.460000000000001e+000	2.977919e-004
1.470000000000001e+000	2.981366e-004
1.480000000000001e+000	2.984801e-004
1.490000000000001e+000	2.988225e-004
1.500000000000001e+000	2.991639e-004
1.510000000000001e+000	2.995043e-004
1.520000000000001e+000	2.998436e-004
1.530000000000001e+000	3.001820e-004
1.540000000000001e+000	3.005195e-004
1.550000000000001e+000	3.008561e-004
1.560000000000001e+000	3.011918e-004
1.570000000000001e+000	3.015266e-004
1.580000000000001e+000	3.018606e-004
1.590000000000001e+000	3.021937e-004
1.600000000000001e+000	3.025261e-004
1.610000000000001e+000	3.028577e-004
1.620000000000001e+000	3.031885e-004
1.630000000000001e+000	3.035187e-004
1.640000000000001e+000	3.038481e-004
1.650000000000001e+000	3.041768e-004
1.660000000000001e+000	3.045048e-004
1.670000000000001e+000	3.048322e-004
1.680000000000001e+000	3.051588e-004
1.690000000000001e+000	3.054849e-004
1.700000000000001e+000	3.058104e-004
1.710000000000001e+000	3.061352e-004
1.720000000000001e+000	3.064594e-004
1.730000000000001e+000	3.067831e-004
1.740000000000001e+000	3.071062e-004
1.750000000000001e+000	3.074287e-004
1.760000000000001e+000	3.077507e-004
1.770000000000001e+000	3.080722e-004
1.780000000000001e+000	3.083931e-004
1.790000000000001e+000	3.087135e-004
1.800000000000001e+000	3.090335e-004
1.810000000000001e+000	3.093529e-004
1.820000000000001e+000	3.096719e-004
1.830000000000001e+000	3.099904e-004
1.840000000000001e+000	3.103084e-004
1.850000000000001e+000	3.106260e-004
1.860000000000001e+000	3.109432e-004
1.870000000000001e+000	3.112600e-004
1.880000000000001e+000	3.115763e-004
1.890000000000002e+000	3.118923e-004
1.900000000000002e+000	3.122079e-004
1.910000000000002e+000	3.125231e-004
1.920000000000002e+000	3.128379e-004
1.930000000000002e+000	3.131525e-004
1.940000000000002e+000	3.134667e-004
1.950000000000002e+000	3.137806e-004
1.960000000000002e+000	3.140943e-004
1.970000000000002e+000	3.144077e-004
1.980000000000002e+000	3.147209e-004
1.990000000000002e+000	3.150340e-004
2.000000000000001e+000	3.153469e-004
2.010000000000001e+000	3.156597e-004
2.020000000000001e+000	3.159724e-004
2.030000000000001e+000	3.162851e-004
2.040000000000001e+000	3.165980e-004
2.050000000000000e+000	3.169109e-004
2.060000000000000e+000	3.172241e-004
2.070000000000000e+000	3.175376e-004
2.080000000000000e+000	3.178515e-004
2.089999999999999e+000	3.181660e-004
2.099999999999999e+000	3.184812e-004
2.109999999999999e+000	3.187972e-004
2.119999999999999e+000	3.191143e-004
2.129999999999999e+000	3.194326e-004
2.139999999999998e+000	3.197524e-004
2.149999999999998e+000	3.200740e-004
2.159999999999998e+000	3.203976e-004
2.169999999999998e+000	3.207237e-004
2.179999999999998e+000	3.210525e-004
2.189999999999997e+000	3.213846e-004
2.199999999999997e+000	3.217204e-004
2.209999999999997e+000	3.220605e-004
2.219999999999997e+000	3.224055e-004
2.229999999999996e+000	3.227561e-004
2.239999999999996e+000	3.231130e-004
2.249999999999996e+000	3.234771e-004
2.259999999999996e+000	3.238493e-004
2.269999999999996e+000	3.242307e-004
2.279999999999995e+000	3.246225e-004
2.289999999999995e+000	3.250258e-004
2.299999999999995e+000	3.254421e-004
2.309999999999995e+000	3.258729e-004
2.319999999999995e+000	3.263199e-004
2.329999999999994e+000	3.267849e-004
2.339999999999994e+000	3.272697e-004
2.349999999999994e+000	3.277766e-004
2.359999999999994e+000	3.283079e-004
2.369999999999993e+000	3.288659e-004
2.379999999999993e+000	3.294534e-004
2.389999999999993e+000	3.300730e-004
2.399999999999993e+000	3.307279e-004
2.409999999999993e+000	3.314212e-004
2.419999999999992e+000	3.321561e-004
2.429999999999992e+000	3.329362e-004
2.439999999999992e+000	3.337651e-004
2.449999999999992e+000	3.346466e-004
2.459999999999992e+000	3.355846e-004
2.469999999999991e+000	3.365831e-004
2.479999999999991e+000	3.376461e-004
2.489999999999991e+000	3.387778e-004
2.500000000000000e+000	3.399825e-004
Step Information: V2=2  (Run: 5/7)
0.000000000000000e+000	-2.404247e-008
1.000000000000000e-002	4.731587e-006
2.000000000000000e-002	9.469320e-006
3.000000000000000e-002	1.418907e-005
4.000000000000000e-002	1.889075e-005
5.000000000000000e-002	2.357426e-005
6.000000000000001e-002	2.823954e-005
7.000000000000001e-002	3.288649e-005
8.000000000000000e-002	3.751503e-005
9.000000000000000e-002	4.212507e-005
9.999999999999999e-002	4.671654e-005
1.100000000000000e-001	5.128934e-005
1.200000000000000e-001	5.584339e-005
1.300000000000000e-001	6.037861e-005
1.400000000000000e-001	6.489491e-005
1.500000000000000e-001	6.939218e-005
1.600000000000000e-001	7.387037e-005
1.700000000000000e-001	7.832936e-005
1.800000000000000e-001	8.276907e-005
1.900000000000000e-001	8.718942e-005
2.000000000000000e-001	9.159029e-005
2.100000000000001e-001	9.597161e-005
2.200000000000001e-001	1.003333e-004
2.300000000000001e-001	1.046752e-004
2.400000000000001e-001	1.089973e-004
2.500000000000001e-001	1.132994e-004
2.600000000000001e-001	1.175815e-004
2.700000000000001e-001	1.218435e-004
2.800000000000001e-001	1.260852e-004
2.900000000000001e-001	1.303066e-004
3.000000000000001e-001	1.345075e-004
3.100000000000001e-001	1.386879e-004
3.200000000000001e-001	1.428477e-004
3.300000000000001e-001	1.469866e-004
3.400000000000001e-001	1.511047e-004
3.500000000000001e-001	1.552019e-004
3.600000000000002e-001	1.592779e-004
3.700000000000002e-001	1.633327e-004
3.800000000000002e-001	1.673662e-004
3.900000000000002e-001	1.713782e-004
4.000000000000002e-001	1.753687e-004
4.100000000000002e-001	1.793375e-004
4.200000000000002e-001	1.832844e-004
4.300000000000002e-001	1.872095e-004
4.400000000000002e-001	1.911124e-004
4.500000000000002e-001	1.949931e-004
4.600000000000002e-001	1.988515e-004
4.700000000000003e-001	2.026873e-004
4.800000000000003e-001	2.065006e-004
4.900000000000003e-001	2.102910e-004
5.000000000000002e-001	2.140585e-004
5.100000000000002e-001	2.178029e-004
5.200000000000002e-001	2.215241e-004
5.300000000000003e-001	2.252217e-004
5.400000000000003e-001	2.288958e-004
5.500000000000003e-001	2.325461e-004
5.600000000000003e-001	2.361724e-004
5.700000000000003e-001	2.397746e-004
5.800000000000003e-001	2.433524e-004
5.900000000000003e-001	2.469055e-004
6.000000000000003e-001	2.504339e-004
6.100000000000003e-001	2.539373e-004
6.200000000000003e-001	2.574153e-004
6.300000000000003e-001	2.608679e-004
6.400000000000004e-001	2.642946e-004
6.500000000000004e-001	2.676953e-004
6.600000000000004e-001	2.710696e-004
6.700000000000004e-001	2.744172e-004
6.800000000000004e-001	2.777378e-004
6.900000000000004e-001	2.810311e-004
7.000000000000004e-001	2.842967e-004
7.100000000000004e-001	2.875341e-004
7.200000000000004e-001	2.907430e-004
7.300000000000004e-001	2.939229e-004
7.400000000000004e-001	2.970734e-004
7.500000000000004e-001	3.001939e-004
7.600000000000005e-001	3.032839e-004
7.700000000000005e-001	3.063428e-004
7.800000000000005e-001	3.093701e-004
7.900000000000005e-001	3.123649e-004
8.000000000000005e-001	3.153266e-004
8.100000000000005e-001	3.182544e-004
8.200000000000005e-001	3.211474e-004
8.300000000000005e-001	3.240049e-004
8.400000000000005e-001	3.268257e-004
8.500000000000005e-001	3.296089e-004
8.600000000000005e-001	3.323532e-004
8.700000000000006e-001	3.350576e-004
8.800000000000006e-001	3.377207e-004
8.900000000000006e-001	3.403412e-004
9.000000000000006e-001	3.429175e-004
9.100000000000006e-001	3.454481e-004
9.200000000000006e-001	3.479314e-004
9.300000000000006e-001	3.503657e-004
9.400000000000006e-001	3.527492e-004
9.500000000000006e-001	3.550800e-004
9.600000000000006e-001	3.573564e-004
9.700000000000006e-001	3.595765e-004
9.800000000000007e-001	3.617384e-004
9.900000000000007e-001	3.638405e-004
1.000000000000001e+000	3.658812e-004
1.010000000000001e+000	3.678589e-004
1.020000000000001e+000	3.697725e-004
1.030000000000001e+000	3.716211e-004
1.040000000000001e+000	3.734039e-004
1.050000000000001e+000	3.751208e-004
1.060000000000001e+000	3.767718e-004
1.070000000000001e+000	3.783575e-004
1.080000000000001e+000	3.798786e-004
1.090000000000001e+000	3.813365e-004
1.100000000000001e+000	3.827329e-004
1.110000000000001e+000	3.840696e-004
1.120000000000001e+000	3.853489e-004
1.130000000000001e+000	3.865733e-004
1.140000000000001e+000	3.877453e-004
1.150000000000001e+000	3.888676e-004
1.160000000000001e+000	3.899430e-004
1.170000000000001e+000	3.909741e-004
1.180000000000001e+000	3.919638e-004
1.190000000000001e+000	3.929146e-004
1.200000000000001e+000	3.938291e-004
1.210000000000001e+000	3.947098e-004
1.220000000000001e+000	3.955590e-004
1.230000000000001e+000	3.963788e-004
1.240000000000001e+000	3.971714e-004
1.250000000000001e+000	3.979387e-004
1.260000000000001e+000	3.986824e-004
1.270000000000001e+000	3.994042e-004
1.280000000000001e+000	4.001057e-004
1.290000000000001e+000	4.007882e-004
1.300000000000001e+000	4.014532e-004
1.310000000000001e+000	4.021017e-004
1.320000000000001e+000	4.027350e-004
1.330000000000001e+000	4.033540e-004
1.340000000000001e+000	4.039597e-004
1.350000000000001e+000	4.045530e-004
1.360000000000001e+000	4.051347e-004
1.370000000000001e+000	4.057055e-004
1.380000000000001e+000	4.062661e-004
1.390000000000001e+000	4.068172e-004
1.400000000000001e+000	4.073592e-004
1.410000000000001e+000	4.078928e-004
1.420000000000001e+000	4.084185e-004
1.430000000000001e+000	4.089367e-004
1.440000000000001e+000	4.094478e-004
1.450000000000001e+000	4.099523e-004
1.460000000000001e+000	4.104504e-004
1.470000000000001e+000	4.109426e-004
1.480000000000001e+000	4.114292e-004
1.490000000000001e+000	4.119104e-004
1.500000000000001e+000	4.123865e-004
1.510000000000001e+000	4.128578e-004
1.520000000000001e+000	4.133245e-004
1.530000000000001e+000	4.137869e-004
1.540000000000001e+000	4.142451e-004
1.550000000000001e+000	4.146993e-004
1.560000000000001e+000	4.151498e-004
1.570000000000001e+000	4.155966e-004
1.580000000000001e+000	4.160400e-004
1.590000000000001e+000	4.164801e-004
1.600000000000001e+000	4.169170e-004
1.610000000000001e+000	4.173509e-004
1.620000000000001e+000	4.177819e-004
1.630000000000001e+000	4.182101e-004
1.640000000000001e+000	4.186356e-004
1.650000000000001e+000	4.190586e-004
1.660000000000001e+000	4.194791e-004
1.670000000000001e+000	4.198972e-004
1.680000000000001e+000	4.203130e-004
1.690000000000001e+000	4.207266e-004
1.700000000000001e+000	4.211380e-004
1.710000000000001e+000	4.215474e-004
1.720000000000001e+000	4.219548e-004
1.730000000000001e+000	4.223603e-004
1.740000000000001e+000	4.227640e-004
1.750000000000001e+000	4.231658e-004
1.760000000000001e+000	4.235659e-004
1.770000000000001e+000	4.239643e-004
1.780000000000001e+000	4.243611e-004
1.790000000000001e+000	4.247563e-004
1.800000000000001e+000	4.251499e-004
1.810000000000001e+000	4.255421e-004
1.820000000000001e+000	4.259328e-004
1.830000000000001e+000	4.263221e-004
1.840000000000001e+000	4.267100e-004
1.850000000000001e+000	4.270966e-004
1.860000000000001e+000	4.274819e-004
1.870000000000001e+000	4.278659e-004
1.880000000000001e+000	4.282488e-004
1.890000000000002e+000	4.286304e-004
1.900000000000002e+000	4.290108e-004
1.910000000000002e+000	4.293901e-004
1.920000000000002e+000	4.297683e-004
1.930000000000002e+000	4.301454e-004
1.940000000000002e+000	4.305215e-004
1.950000000000002e+000	4.308965e-004
1.960000000000002e+000	4.312705e-004
1.970000000000002e+000	4.316435e-004
1.980000000000002e+000	4.320155e-004
1.990000000000002e+000	4.323866e-004
2.000000000000001e+000	4.327568e-004
2.010000000000001e+000	4.331261e-004
2.020000000000001e+000	4.334944e-004
2.030000000000001e+000	4.338619e-004
2.040000000000001e+000	4.342286e-004
2.050000000000000e+000	4.345944e-004
2.060000000000000e+000	4.349595e-004
2.070000000000000e+000	4.353237e-004
2.080000000000000e+000	4.356871e-004
2.089999999999999e+000	4.360498e-004
2.099999999999999e+000	4.364117e-004
2.109999999999999e+000	4.367729e-004
2.119999999999999e+000	4.371334e-004
2.129999999999999e+000	4.374931e-004
2.139999999999998e+000	4.378522e-004
2.149999999999998e+000	4.382106e-004
2.159999999999998e+000	4.385684e-004
2.169999999999998e+000	4.389255e-004
2.179999999999998e+000	4.392820e-004
2.189999999999997e+000	4.396379e-004
2.199999999999997e+000	4.399932e-004
2.209999999999997e+000	4.403480e-004
2.219999999999997e+000	4.407022e-004
2.229999999999996e+000	4.410559e-004
2.239999999999996e+000	4.414091e-004
2.249999999999996e+000	4.417618e-004
2.259999999999996e+000	4.421141e-004
2.269999999999996e+000	4.424659e-004
2.279999999999995e+000	4.428175e-004
2.289999999999995e+000	4.431687e-004
2.299999999999995e+000	4.435196e-004
2.309999999999995e+000	4.438703e-004
2.319999999999995e+000	4.442208e-004
2.329999999999994e+000	4.445712e-004
2.339999999999994e+000	4.449216e-004
2.349999999999994e+000	4.452722e-004
2.359999999999994e+000	4.456228e-004
2.369999999999993e+000	4.459738e-004
2.379999999999993e+000	4.463253e-004
2.389999999999993e+000	4.466773e-004
2.399999999999993e+000	4.470301e-004
2.409999999999993e+000	4.473839e-004
2.419999999999992e+000	4.477389e-004
2.429999999999992e+000	4.480953e-004
2.439999999999992e+000	4.484536e-004
2.449999999999992e+000	4.488139e-004
2.459999999999992e+000	4.491767e-004
2.469999999999991e+000	4.495424e-004
2.479999999999991e+000	4.499116e-004
2.489999999999991e+000	4.502847e-004
2.500000000000000e+000	4.506623e-004
Step Information: V2=2.5  (Run: 6/7)
0.000000000000000e+000	-3.460435e-007
1.000000000000000e-002	4.465345e-006
2.000000000000000e-002	9.263145e-006
3.000000000000000e-002	1.404725e-005
4.000000000000000e-002	1.881749e-005
5.000000000000000e-002	2.357377e-005
6.000000000000001e-002	2.831601e-005
7.000000000000001e-002	3.304417e-005
8.000000000000000e-002	3.775819e-005
9.000000000000000e-002	4.245802e-005
9.999999999999999e-002	4.714363e-005
1.100000000000000e-001	5.181496e-005
1.200000000000000e-001	5.647197e-005
1.300000000000000e-001	6.111461e-005
1.400000000000000e-001	6.574283e-005
1.500000000000000e-001	7.035657e-005
1.600000000000000e-001	7.495581e-005
1.700000000000000e-001	7.954047e-005
1.800000000000000e-001	8.411051e-005
1.900000000000000e-001	8.866588e-005
2.000000000000000e-001	9.320654e-005
2.100000000000001e-001	9.773242e-005
2.200000000000001e-001	1.022435e-004
2.300000000000001e-001	1.067397e-004
2.400000000000001e-001	1.112209e-004
2.500000000000001e-001	1.156872e-004
2.600000000000001e-001	1.201384e-004
2.700000000000001e-001	1.245746e-004
2.800000000000001e-001	1.289956e-004
2.900000000000001e-001	1.334014e-004
3.000000000000001e-001	1.377919e-004
3.100000000000001e-001	1.421672e-004
3.200000000000001e-001	1.465270e-004
3.300000000000001e-001	1.508715e-004
3.400000000000001e-001	1.552005e-004
3.500000000000001e-001	1.595139e-004
3.600000000000002e-001	1.638118e-004
3.700000000000002e-001	1.680940e-004
3.800000000000002e-001	1.723605e-004
3.900000000000002e-001	1.766112e-004
4.000000000000002e-001	1.808461e-004
4.100000000000002e-001	1.850650e-004
4.200000000000002e-001	1.892681e-004
4.300000000000002e-001	1.934551e-004
4.400000000000002e-001	1.976260e-004
4.500000000000002e-001	2.017808e-004
4.600000000000002e-001	2.059194e-004
4.700000000000003e-001	2.100416e-004
4.800000000000003e-001	2.141476e-004
4.900000000000003e-001	2.182371e-004
5.000000000000002e-001	2.223102e-004
5.100000000000002e-001	2.263667e-004
5.200000000000002e-001	2.304066e-004
5.300000000000003e-001	2.344298e-004
5.400000000000003e-001	2.384363e-004
5.500000000000003e-001	2.424259e-004
5.600000000000003e-001	2.463986e-004
5.700000000000003e-001	2.503543e-004
5.800000000000003e-001	2.542930e-004
5.900000000000003e-001	2.582145e-004
6.000000000000003e-001	2.621188e-004
6.100000000000003e-001	2.660058e-004
6.200000000000003e-001	2.698754e-004
6.300000000000003e-001	2.737275e-004
6.400000000000004e-001	2.775621e-004
6.500000000000004e-001	2.813791e-004
6.600000000000004e-001	2.851783e-004
6.700000000000004e-001	2.889597e-004
6.800000000000004e-001	2.927231e-004
6.900000000000004e-001	2.964686e-004
7.000000000000004e-001	3.001959e-004
7.100000000000004e-001	3.039049e-004
7.200000000000004e-001	3.075957e-004
7.300000000000004e-001	3.112680e-004
7.400000000000004e-001	3.149218e-004
7.500000000000004e-001	3.185568e-004
7.600000000000005e-001	3.221732e-004
7.700000000000005e-001	3.257706e-004
7.800000000000005e-001	3.293489e-004
7.900000000000005e-001	3.329081e-004
8.000000000000005e-001	3.364480e-004
8.100000000000005e-001	3.399684e-004
8.200000000000005e-001	3.434692e-004
8.300000000000005e-001	3.469503e-004
8.400000000000005e-001	3.504115e-004
8.500000000000005e-001	3.538526e-004
8.600000000000005e-001	3.572734e-004
8.700000000000006e-001	3.606738e-004
8.800000000000006e-001	3.640535e-004
8.900000000000006e-001	3.674124e-004
9.000000000000006e-001	3.707503e-004
9.100000000000006e-001	3.740669e-004
9.200000000000006e-001	3.773620e-004
9.300000000000006e-001	3.806353e-004
9.400000000000006e-001	3.838867e-004
9.500000000000006e-001	3.871157e-004
9.600000000000006e-001	3.903222e-004
9.700000000000006e-001	3.935057e-004
9.800000000000007e-001	3.966661e-004
9.900000000000007e-001	3.998028e-004
1.000000000000001e+000	4.029157e-004
1.010000000000001e+000	4.060042e-004
1.020000000000001e+000	4.090679e-004
1.030000000000001e+000	4.121064e-004
1.040000000000001e+000	4.151192e-004
1.050000000000001e+000	4.181059e-004
1.060000000000001e+000	4.210657e-004
1.070000000000001e+000	4.239983e-004
1.080000000000001e+000	4.269028e-004
1.090000000000001e+000	4.297787e-004
1.100000000000001e+000	4.326253e-004
1.110000000000001e+000	4.354417e-004
1.120000000000001e+000	4.382272e-004
1.130000000000001e+000	4.409808e-004
1.140000000000001e+000	4.437017e-004
1.150000000000001e+000	4.463888e-004
1.160000000000001e+000	4.490412e-004
1.170000000000001e+000	4.516576e-004
1.180000000000001e+000	4.542368e-004
1.190000000000001e+000	4.567777e-004
1.200000000000001e+000	4.592790e-004
1.210000000000001e+000	4.617391e-004
1.220000000000001e+000	4.641569e-004
1.230000000000001e+000	4.665307e-004
1.240000000000001e+000	4.688591e-004
1.250000000000001e+000	4.711406e-004
1.260000000000001e+000	4.733738e-004
1.270000000000001e+000	4.755571e-004
1.280000000000001e+000	4.776892e-004
1.290000000000001e+000	4.797687e-004
1.300000000000001e+000	4.817944e-004
1.310000000000001e+000	4.837652e-004
1.320000000000001e+000	4.856803e-004
1.330000000000001e+000	4.875388e-004
1.340000000000001e+000	4.893404e-004
1.350000000000001e+000	4.910848e-004
1.360000000000001e+000	4.927720e-004
1.370000000000001e+000	4.944024e-004
1.380000000000001e+000	4.959764e-004
1.390000000000001e+000	4.974951e-004
1.400000000000001e+000	4.989594e-004
1.410000000000001e+000	5.003709e-004
1.420000000000001e+000	5.017308e-004
1.430000000000001e+000	5.030410e-004
1.440000000000001e+000	5.043033e-004
1.450000000000001e+000	5.055197e-004
1.460000000000001e+000	5.066923e-004
1.470000000000001e+000	5.078231e-004
1.480000000000001e+000	5.089141e-004
1.490000000000001e+000	5.099676e-004
1.500000000000001e+000	5.109854e-004
1.510000000000001e+000	5.119697e-004
1.520000000000001e+000	5.129224e-004
1.530000000000001e+000	5.138452e-004
1.540000000000001e+000	5.147401e-004
1.550000000000001e+000	5.156087e-004
1.560000000000001e+000	5.164526e-004
1.570000000000001e+000	5.172733e-004
1.580000000000001e+000	5.180723e-004
1.590000000000001e+000	5.188509e-004
1.600000000000001e+000	5.196103e-004
1.610000000000001e+000	5.203517e-004
1.620000000000001e+000	5.210763e-004
1.630000000000001e+000	5.217849e-004
1.640000000000001e+000	5.224787e-004
1.650000000000001e+000	5.231585e-004
1.660000000000001e+000	5.238251e-004
1.670000000000001e+000	5.244792e-004
1.680000000000001e+000	5.251216e-004
1.690000000000001e+000	5.257530e-004
1.700000000000001e+000	5.263739e-004
1.710000000000001e+000	5.269850e-004
1.720000000000001e+000	5.275868e-004
1.730000000000001e+000	5.281797e-004
1.740000000000001e+000	5.287643e-004
1.750000000000001e+000	5.293411e-004
1.760000000000001e+000	5.299103e-004
1.770000000000001e+000	5.304723e-004
1.780000000000001e+000	5.310277e-004
1.790000000000001e+000	5.315765e-004
1.800000000000001e+000	5.321192e-004
1.810000000000001e+000	5.326562e-004
1.820000000000001e+000	5.331875e-004
1.830000000000001e+000	5.337136e-004
1.840000000000001e+000	5.342345e-004
1.850000000000001e+000	5.347506e-004
1.860000000000001e+000	5.352621e-004
1.870000000000001e+000	5.357691e-004
1.880000000000001e+000	5.362719e-004
1.890000000000002e+000	5.367706e-004
1.900000000000002e+000	5.372654e-004
1.910000000000002e+000	5.377564e-004
1.920000000000002e+000	5.382439e-004
1.930000000000002e+000	5.387279e-004
1.940000000000002e+000	5.392085e-004
1.950000000000002e+000	5.396859e-004
1.960000000000002e+000	5.401602e-004
1.970000000000002e+000	5.406316e-004
1.980000000000002e+000	5.411000e-004
1.990000000000002e+000	5.415658e-004
2.000000000000001e+000	5.420287e-004
2.010000000000001e+000	5.424892e-004
2.020000000000001e+000	5.429471e-004
2.030000000000001e+000	5.434026e-004
2.040000000000001e+000	5.438557e-004
2.050000000000000e+000	5.443066e-004
2.060000000000000e+000	5.447553e-004
2.070000000000000e+000	5.452018e-004
2.080000000000000e+000	5.456462e-004
